CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
236.0,0.0,0.0,194.0,0.0,968.0,885.0,365.0,41.37
305.3,359.4,0.0,205.3699565546642,0.0,935.4,712.0760275509368,3.0,10.34
281.0,0.0,0.0,186.0,0.0,1124.0,846.0,102.2372348703935,46.23
313.3,145.0,0.0,178.1,8.2,1000.0,611.8,28.0,41.68
166.1,0.0,163.3,176.5,12.1,1058.6,780.1,14.0,27.66
168.9,42.1,163.3,121.8,17.9,1058.6551266453512,780.1,56.0,45.84
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90.0,38.21
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180.0,65.2
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90.0,30.28
133.0,200.0,0.0,192.0,0.0,927.4,839.2,83.73590906406346,26.23
393.0,0.0,0.0,185.0,0.0,1091.0,739.0,90.0,56.4
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,7.0,14.4
250.0,132.4,0.0,192.0,0.0,924.1,856.8,7.0,16.89
144.0,15.0,132.0,168.0,10.0,884.0,821.0,28.0,17.2
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7.0,14.31
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,14.2
424.0,22.0,132.0,178.0,8.5,822.0,750.0,3.0,24.0
181.9,0.0,0.0,185.7,0.0,1012.4,714.3,7.0,7.4
255.0,116.0,0.0,192.0,0.0,889.8,945.0,90.0,50.6
200.0,133.0,0.0,192.0,0.0,965.4,806.2,107.3344306666293,51.86
236.0,0.0,0.0,194.0,0.0,968.0,872.2350026739246,7.0,19.99
222.4,148.54340187557727,24.5,162.1,11.1,967.1,727.3882379838567,14.0,34.2
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90.0,54.32
362.6,189.0,0.0,164.9,11.6,936.0,744.2,28.0,22.84
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,27.34
491.0,26.0,123.0,200.99999999999997,12.8,824.0,699.0,56.0,33.08
297.3,0.0,117.5,174.8,9.1,953.4,756.7,28.0,39.7
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,3.0,12.18
322.0,0.0,0.0,203.0,0.0,974.0,800.0,270.0,24.39
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,35.23
389.92964253006465,50.0,0.0,200.0,3.0,1124.4,723.8340995610786,7.0,7.72
155.0,0.0,143.0,193.0,12.0,1047.0,697.0,28.0,36.94
397.0,0.0,0.0,185.7,0.0,1036.3564235764775,734.3,90.0,48.99
133.0,0.0,0.0,192.0,0.0,927.4,839.2,90.0,47.71
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,47.03
425.0,106.3,0.0,151.4,18.6,936.0,803.7,7.0,55.9
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28.0,44.4
252.0,187.0,137.0,201.0,8.0,869.0,695.0,28.0,59.0
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,53.77
213.8,98.1,24.5,181.7,6.9,1065.8,785.5,3.0,14.5
154.0,0.0,0.0,176.0,9.0,877.0,868.0,28.0,25.18
331.00000000000006,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,13.33
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,40.2
284.0,15.0,113.0,168.0,9.0,861.0,812.0,28.0,25.57
212.1,0.0,0.0,180.3,7.8,1057.6,779.3,28.0,58.52
139.6,209.4,0.0,192.0,0.0,943.1,871.8,3.0,13.29
322.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,35.23
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,39.6
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,23.85
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28.0,37.8
277.1,0.0,97.4,160.6,11.8,973.9,870.3,14.0,34.49
385.0,0.0,0.0,186.0,0.0,987.3175946291694,763.0,14.0,36.99
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7.0,25.2
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,33.36
500.1,0.0,0.0,188.80150796498356,0.0,1000.0,828.5,28.0,33.01
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7.0,21.16
389.9,189.0,94.6,145.9,22.0,944.7,755.8,91.0,46.25
133.0,0.0,200.0,200.0,0.0,1000.0,833.0,14.0,47.03
380.0,3.060342693609677,0.0,228.0,0.0,932.0,670.0,270.0,43.25
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28.0,26.77
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7.0,11.47
331.0,0.0,0.0,192.0,0.0,1012.0,830.0,28.0,39.15
313.0,187.0,0.0,178.0,11.0,917.0,759.0,28.0,39.7
313.0,0.0,0.0,178.0,8.0,1002.0,689.0,28.0,44.52
255.0,0.0,0.0,192.0,0.0,949.713150327456,945.0,360.0,45.84
475.0,0.0,0.0,216.45460064747104,0.0,932.0,594.0,7.0,7.51
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,3.0,28.3
350.0,0.0,0.0,174.0,9.0,1033.0,775.0,28.0,56.81
276.0,116.0,0.0,195.0,3.0,833.0,790.0,28.0,51.86
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14.0,39.61
331.0,0.0,0.0,192.0,0.0,1029.1418226159506,825.0,90.0,50.08
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.2
135.0,0.0,0.0,196.0,3.0,949.0,795.0,28.0,33.04
238.0,0.0,0.0,186.0,0.0,1118.8237702497183,789.0,28.0,41.05
307.0,0.0,0.0,193.0,0.0,968.0,812.0,240.42772662245594,27.68
387.0,20.0,0.0,183.8,0.0,938.2,845.0,7.0,12.47
194.7,0.0,194.9,143.3,11.6,1005.6,800.9,56.0,66.0
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,48.79
446.0,24.0,79.0,161.99999999999994,11.6,967.0,712.0,28.0,66.78
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,39.7
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180.0,44.28
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,17.37
266.0,114.0,0.0,228.0,0.0,932.0,670.0,365.0,55.2
393.0,0.0,0.0,192.0,0.0,1040.6,734.3,7.0,17.34
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,18.13
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7.0,52.5
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,26.97
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,28.0,27.53
516.0,34.27662887178713,141.0,141.0,11.3,801.0,893.0,28.0,78.8
154.4,184.0,0.0,193.0,7.0,965.4,754.3,28.0,33.3
153.9,145.0,113.0,167.0,15.9,987.8,889.0,7.0,26.06
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3.0,6.9
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,12.84
310.0,117.2,98.8,158.5,14.3,1014.3,830.4,28.0,56.61
133.0,200.0,0.0,192.0,0.0,965.4,802.3514171387296,3.0,22.32
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,39.42
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.5
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28.0,18.75
331.0,0.0,0.0,192.0,0.0,978.0,824.9999999999999,180.0,38.0
190.7,0.0,125.2,166.6,8.743272691806458,1079.0,739.3,7.0,15.53
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7.0,16.26
153.0,233.36477620398435,0.0,200.0,6.0,1002.0,684.0,28.0,25.18
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7.0,24.58
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,74.5
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,21.07
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180.0,44.13
213.8,96.49647597743865,24.5,181.7,6.7,1066.0,785.5,56.0,31.72
251.4,0.0,118.3,192.9,5.8,1043.6,759.3,14.0,21.92
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,39.58
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7.0,18.03
427.5,47.5,0.0,228.0,0.0,932.0,610.2431271966119,7.0,27.63
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100.0,40.86
397.0,0.0,0.0,192.00000000000003,0.0,940.0,758.0,28.0,32.25
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,28.0,25.97
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,70.7
192.0,288.0,0.0,192.0,0.0,972.6,749.1,28.0,21.18
475.0,118.8,0.0,181.1,8.855860855574399,852.1,781.5,3.0,7.4
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0,21.91
190.3,0.0,125.1,166.6,9.9,1079.0,798.9,56.0,53.9
475.0,118.8,0.0,181.1,3.4,852.1,781.5,100.0,46.23
154.8,0.0,142.8,193.3,10.0,1021.8,678.0,14.0,24.24
375.0,0.0,0.0,186.0,12.3,852.0,783.0,7.0,29.75
202.0,11.0,141.0,206.0,1.7,942.0,801.0,3.0,11.47
166.1,250.2,125.2,167.4,12.8,1086.8,804.0,28.0,40.06
396.0,0.0,0.0,185.7,0.0,1029.0623850897127,734.3,28.0,62.05
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90.0,49.77
331.0,0.0,0.0,192.0,0.0,994.9476547235772,822.1981001620992,28.0,33.04
307.0,0.0,0.0,193.0,0.0,968.0,812.0,7.0,24.39
298.1,0.0,107.0,164.6,12.1,879.0,815.2,28.0,79.3
166.1,0.0,174.2,176.5,11.7,1007.2,893.7,3.0,25.57
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,22.35
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180.0,34.24
139.6,209.4,0.0,192.0,0.0,1047.0,749.1,90.0,46.24
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28.0,42.64
108.3,163.8,94.6,203.5,1.6,947.0,746.8,28.0,39.66
425.0,106.3,0.0,153.5,16.5,852.1,845.0,3.0,46.9
238.0,0.0,0.0,185.14696971017784,0.0,1118.0,789.0,28.0,26.86
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,31.18
500.0,0.0,0.0,200.0,0.0,1125.0,670.2807573733918,7.0,19.01
387.0,20.0,94.0,157.0,14.3,938.0,845.0,56.0,56.5
173.8,93.8,173.8,166.6,11.7,1049.3,692.6,56.0,55.64
425.0,106.3,0.0,153.9,8.9,852.1,887.1,91.0,55.65
313.0,145.0,0.0,178.0,8.0,870.0,730.0,28.0,33.69
212.1,0.0,100.4,159.3,5.7,1007.2,746.6,56.0,44.14
190.3,0.0,125.2,166.6,7.8,1079.0,798.9,100.0,46.23
255.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,45.9
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28.0,53.58
356.9,119.7,0.0,160.2,22.1,923.2,657.9,28.0,43.57
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28.0,22.53
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.05
141.3,206.0,0.0,151.4,18.6,936.0,803.7,3.0,7.4
277.0,0.0,0.0,191.0,4.0,968.0,856.0,180.0,35.87
323.7,45.2,141.8,191.34665165953484,10.2,942.7,659.9,7.0,29.79
289.0,133.7,0.0,203.5,0.0,924.1,760.1,28.000000000000004,26.74
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,30.12
165.0,0.0,143.0,163.0,0.0,1005.6,900.9,14.0,19.2
266.0,114.0,0.0,192.0,0.0,932.0,670.0,28.0,23.64
183.9,122.6,0.0,203.5,0.0,959.2,800.1,7.0,11.41
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7.0,59.8
307.0,0.0,0.0,193.0,0.0,968.0,812.0,179.44841630669487,30.28
250.0,0.0,0.0,191.0,0.0,1047.0,806.0,28.0,31.81
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180.0,26.77
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,180.0,41.05
157.0,236.0,0.0,191.0,0.0,878.0,784.2581048348341,28.0,39.38
236.0,0.0,0.0,193.0,0.0,968.0,805.0,7.0,23.89
500.0,0.0,0.0,175.0,0.0,1066.0,770.0,28.0,28.63
500.1,0.0,0.0,200.0,0.0,1124.9366592014562,613.2,90.0,50.46
275.1,0.0,121.6,180.3,5.7,1057.6,779.3,56.0,32.72
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,44.61
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7.0,21.86
425.0,106.3,0.0,153.56537362929058,16.5,852.1,887.1,91.0,31.38
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.234210051055867,9.85
376.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,59.3
230.0,230.5,0.0,195.5,5.3,1029.4,764.7193424146399,28.0,33.7
325.6,214.6,0.0,203.5,0.0,963.4,630.0,14.0,18.75
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0,21.78
266.0,114.0,0.0,218.5494139385158,0.0,932.0,670.0,28.0,27.04
139.6,209.39999999999998,0.0,192.0,0.0,1047.0,806.9,90.0,47.03
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7.0,33.8
236.0,0.0,0.0,194.0,0.0,968.0,804.0,3.0,7.32
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,55.26
170.3,155.5,0.0,185.7,0.0,1026.6,830.0,7.0,19.01
504.7586566382113,0.0,0.0,200.0,3.0,1125.0,613.0,28.0,36.35
310.0,0.0,0.0,192.0,0.0,1012.0000000000001,830.0,90.0,31.35
266.1,98.1,87.1,191.8,6.1,824.1,657.0,24.762158770232332,58.61
251.4,0.0,118.3,188.5,5.8,1029.4,757.7,56.0,34.57
296.0,0.0,0.0,185.0,0.0,1066.0,769.0,28.0,21.16
287.50998935042867,35.650842555259175,0.0,201.3,7.8,860.0,829.5,28.0,36.97
310.0,0.0,0.0,192.0,0.0,971.0,850.6,90.0,67.31
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,4.57
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90.0,53.58
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,68.75
133.0,160.03932129263902,0.0,192.0,0.0,927.4,839.2,90.0,53.39
389.9,170.82027330905208,0.0,145.9,22.0,944.7,694.9,3.0,12.05
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90.0,47.71
261.0,100.0,78.0,171.0,10.0,936.0,763.0,51.659708300972255,41.16
182.0,0.0,0.0,170.2,8.2,1059.4,780.7,28.0,72.1
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,36.84
133.0,0.0,0.0,192.0,0.0,927.4,839.2,7.0,14.5
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90.0,39.7
397.0,0.0,0.0,188.38394946045395,0.0,1134.3,785.6,28.0,38.6
385.0,0.0,0.0,185.99999999999997,0.0,966.0,763.0,28.0,36.3
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,14.4
531.3,0.0,0.0,141.8,28.2,852.1,893.7,28.0,71.3
133.1,210.7,0.0,197.9,7.0,949.4,696.7,90.0,54.28
525.0,0.0,0.0,189.0,0.0,1094.3429555356993,613.0,90.0,66.78
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,6.924689039538176,21.6
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,45.37
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,100.0,46.23
322.0,0.0,0.0,203.0,0.0,974.0,800.0,226.01867305854898,24.28
326.0,0.0,0.0,178.0,8.9,870.0,822.0,28.0,56.61
326.0,0.0,0.0,184.0,9.0,870.0,778.0,28.0,69.66
382.5,0.0,0.0,185.7,0.0,940.6,664.3,56.0,53.96
400.0,0.0,0.0,200.0,0.0,1025.0,745.0,28.0,37.91
225.0,0.0,0.0,184.0,0.0,1113.0,833.0,28.0,33.96
302.0,0.0,0.0,202.76119895681538,0.0,974.0,817.0,90.0,47.1
500.0,0.0,0.0,200.0,0.0,1123.8976369968905,613.0,28.0,63.4
165.0,0.0,132.1,163.3,0.0,1005.6,900.9,9.50780288255727,15.82
157.0,236.0,0.0,192.0,0.0,940.6,781.2,18.603862226501153,24.4
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.000000000000004,31.54
230.0,0.0,118.3,195.5,6.1,1028.4,758.6,7.0,26.86
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270.0,38.7
168.13985257843157,42.2,163.8,121.8,5.7,1058.7,780.7,14.0,25.18
193.73833450999803,45.2,122.0,170.2,8.2,1059.4,780.7,7.0,10.79
525.0,0.0,0.0,188.5775656467799,0.0,1124.9999999999998,613.0,7.0,38.6
234.0,156.0,0.0,189.0,5.8208569509692465,981.0,760.0,28.18793127360675,32.96
362.9157970364499,114.0,0.0,228.0,0.0,932.0,670.0,365.0,39.64
322.00081004131056,0.0,0.0,228.0,0.0,932.0,670.0,28.0,33.94
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,14.0,23.52
295.0,0.0,94.0,183.2075388257014,11.0,968.0,801.0,120.0,48.72
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7.0,17.2
200.0,199.816310597907,0.0,190.0,0.0,1145.0,660.0,28.0,66.42
212.49293203291103,0.0,100.4,159.3,8.7,1007.8,903.6,14.0,25.02
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,8.0
238.1,0.0,0.0,185.7,0.0,1118.8,769.3,28.0,26.32
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,33.7
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,15.53
148.0,0.0,182.0,158.0,16.0,1002.0,830.0,28.0,7.4
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,35.85
145.4,0.0,178.9,201.7,7.8,867.2,824.0,28.0,14.7
255.9,0.0,59.3,195.2,6.1,1134.3,755.8,28.0,27.53
212.5,0.0,100.4,159.2,7.5,1007.3,903.6,56.0,74.99
397.0,0.0,0.0,192.0,0.0,940.6,785.6,28.0,23.4
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,90.0,25.18
276.0,119.0,0.0,190.0,9.0,1012.0,830.0,28.0,63.53
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3.0,18.0
157.0,236.0,0.0,193.0,0.0,968.0,695.0,28.0,61.09
332.5,142.5,0.0,225.56056823012656,0.0,938.6598791774006,594.0,3.0,4.57
266.0,90.0,78.0,199.0,10.0,931.0,762.0,28.0,69.66
286.3,0.0,0.0,144.7,0.0,1002.0,803.7,28.0,46.2
135.7,0.0,195.2,181.7,9.5,959.2,705.2,28.0,13.2
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,53.39
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56.0,65.2
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,61.07
342.0,38.0,0.0,228.0,0.0,932.0,670.0,365.0,39.0
349.0,0.0,0.0,192.0,0.0,1047.0,806.2,180.0,37.92
389.9,137.2,0.0,189.3,0.0,944.7,781.2,3.0,23.51
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,3.0,13.09
238.1,0.0,0.0,186.7,0.0,949.9,847.0,28.0,31.18
480.0,0.0,0.0,192.0,0.0,936.2,712.2,180.0,43.01
359.4,19.6,141.6,154.8,9.6,941.6130975227721,801.9,7.0,36.25
401.8,94.7,0.0,147.4,11.4,946.8,852.2,56.0,66.7
375.0,93.8,0.0,126.6,23.4,852.1,947.146929531289,100.0,51.72
167.4,129.9,128.6,175.5,7.8,1007.3,746.6,100.0,49.77
385.0,20.0,94.0,157.0,14.3,938.0,845.0,28.0,59.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0,27.68
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90.0,53.3
181.4,0.0,167.0,169.6,6.198725974280353,1055.6,777.8,100.0,46.23
284.20585119864563,262.2,0.0,194.356539057118,0.0,1046.9,611.8,90.0,65.2
190.8,190.3,185.7,185.7,0.0,1055.0,744.3,28.0,27.22
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,65.91
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,39.45
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,31.35
252.3,0.0,98.8,146.3,14.2,987.8,889.0,100.0,40.93
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,47.28
144.7,139.4,0.0,193.3,9.4,880.4,678.0,28.0,32.76
213.8,98.1,24.5,181.7,9.5,1065.8,785.4,28.0,38.7
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,15.53
206.17710504241182,0.0,107.0,167.0,11.0,919.0,781.0,28.0,46.23
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,27.42
385.0,0.0,0.0,186.0,0.0,1066.0,763.0,28.0,76.8
238.0,0.0,0.0,185.28494522442512,0.0,1119.0,789.0,28.0,61.24
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,25.75
276.0,144.0,0.0,193.01052237959885,11.0,903.0,768.0,28.0,31.18
284.0,15.0,141.0,187.14326661425073,5.5,911.7082562749467,801.0,28.0,69.66
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,123.63547907275363,41.72
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,56.0,56.83
198.6,0.0,0.0,192.0,0.0,978.4,825.5,28.0,25.1
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,100.0,57.21
393.0,0.0,0.0,192.0,0.0,940.0,785.0,3.0,24.66
252.3,0.0,98.8,192.9,7.0,953.4,885.0,7.0,39.45
277.1,0.0,97.4,160.6,11.8,969.5052969414733,875.6,3.0,13.54
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7.0,14.59
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100.0,60.95
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,34.4
296.0,0.0,0.0,192.0,0.0,1031.0,758.0,28.0,33.06
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90.0,52.45
122.6,183.9,0.0,203.5,0.0,958.2,800.9,7.0,12.18
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270.0,40.93
135.0,162.0,126.0,172.0,10.0,923.0,764.0,28.0,36.45
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180.0,39.66
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,28.0,24.9
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,37.8
133.1,200.0,0.0,203.5,0.0,927.4,839.2,7.0,20.73
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3.0,23.74
170.3,163.8,0.0,196.1,6.1,1026.6,756.7,28.0,29.07
236.0,0.0,0.0,192.0,0.0,968.0,885.0,28.0,29.75
427.5,47.5,0.0,228.0,0.0,932.0,670.0,7.0,35.3
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7.0,25.1
322.0,0.0,0.0,184.0,0.0,968.0,816.0,7.0,12.46
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7.0,52.01
134.0,166.0,134.0,179.0,18.0,879.0,774.0,28.0,52.3
516.0,25.96204632862971,0.0,179.33728060368267,12.3,967.0,871.0,28.0,45.37
212.6,0.0,100.4,159.4,10.4,1003.5,903.8,14.0,33.31
350.0,0.0,0.0,203.0,0.0,1085.0,775.0,14.0,29.41
159.0,209.0,0.0,193.0,9.0,1047.0,697.0,28.0,39.42
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,50.6
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,47.4
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,15.34
213.5,42.1,174.2,154.6,11.7,1052.3,775.5,14.0,41.54
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,39.46
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,44.14
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7.0,23.85
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,30.12
380.0,342.1,0.0,228.0,0.0,955.1,694.1,28.0,32.05
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90.0,49.19
257.42312090256604,0.0,0.0,190.0,0.0,1119.0,784.0,7.0,9.13
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100.0,37.27
439.0,177.0,0.0,186.4,11.2,878.6,707.9,28.0,63.53
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,24.58
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,63.14
475.0,0.0,0.0,225.66581357961192,0.0,932.0,594.0,270.0,33.12
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,35.3
322.5,210.7,0.0,185.7,10.0,979.6,613.2,28.0,35.86
491.0,26.0,123.0,210.0,3.9,882.0,699.0,90.0,41.16
307.0,0.0,0.0,193.0,0.0,968.0,712.0,90.0,40.86
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,3.32
393.0,0.0,0.0,192.0,0.0,940.6,765.2817122272731,28.0,43.94
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,61.99
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,34.74
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,19.69
385.0,0.0,0.0,186.0,0.0,966.0,763.0,270.0,40.15
212.5,0.0,100.4,159.5,8.7,1005.8,903.8,100.0,42.42
116.0,173.0,0.0,192.0,0.0,1002.0,785.6,90.0,51.04
425.0,106.3,0.0,153.5,16.5,852.1,887.1,71.37383183688178,66.9
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,30.39
205.18218941108233,260.0,0.0,181.4,12.6,859.0,827.0,28.000000000000004,35.76
167.0,129.8,167.0,177.9,5.7,1043.6,746.6,17.392938882517885,17.24
212.6,0.0,128.2101570865145,159.4,8.9,1085.4,799.5,56.0,37.81
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,14.0,50.73
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28.0,27.68
251.4,0.0,98.8,146.1,10.4,1006.0,899.8,100.0,55.51
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,35.1772785535402,56.34
166.0,0.0,150.4,180.8,11.7,1023.3,729.7,33.233783649848036,44.61
173.8,93.4,159.9,172.3,9.7,1007.3,765.4184000566698,91.0,74.36
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3.0,27.94
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,32.4
349.0,0.0,0.0,192.0,0.0,1047.0,758.0,28.66041329502253,39.29
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180.0,43.57
350.0,0.0,0.0,203.0,0.0,974.0,751.7796309860285,14.0,42.29
302.0,0.0,0.0,192.0,0.0,942.0,801.0,7.0,31.74
397.0,17.2,158.0,167.0,20.8,967.0,633.0,28.0,54.9
359.9,19.0,141.9,154.8,10.9,942.7,801.4,91.0,66.9
251.4,0.0,0.0,170.2,10.2,1011.2041230060022,754.3,56.0,57.23
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7.0,24.48
198.6,132.4,0.0,192.0,0.0,978.4,825.5,90.0,37.33
251.4,0.0,118.3,185.7,5.8,1069.3,754.3,3.0,14.84
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,55.55
380.0,95.0,0.0,228.0,0.0,932.0,670.0,90.0,52.3
213.7,0.0,174.7,154.8,11.2,1052.3,811.8,100.0,56.14
