;id;CementComponent;BlastFurnaceSlag;FlyAshComponent;WaterComponent;SuperplasticizerComponent;CoarseAggregateComponent;FineAggregateComponent;AgeInDays;Strength
351;351;156.0;243.0;0.0;180.0;8.0;1069.0;656.0;28.0;49.97
352;352;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;7.0;7.51
353;353;500.0;;0.0;200.0;0.0;1125.0;613.0;28.0;26.26
354;354;277.2;97.8;24.5;160.7;11.2;1061.7;782.5;56.0;53.9
355;355;531.3;0.0;0.0;;28.2;852.1;893.7;3.0;15.34
356;356;295.8;0.0;0.0;185.7;0.0;1091.4;769.3;7.0;15.52
357;357;387.0;20.0;94.0;157.0;13.9;947.0;;28.0;34.4
358;358;382.5;0.0;0.0;185.7;0.0;;739.3;7.0;36.8
359;359;331.0;0.0;;;0.0;978.0;825.0;7.0;24.07
360;360;332.5;142.5;0.0;228.0;0.0;932.0;594.0;90.0;39.36
361;361;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;28.0;40.86
362;362;295.7;0.0;0.0;141.8;12.8;852.1;829.5;56.0;59.89
363;363;288.0;192.0;0.0;192.0;0.0;932.0;717.8;90.0;35.87
364;364;333.0;0.0;0.0;192.0;0.0;927.4;842.6;28.0;28.47
365;365;339.0;0.0;0.0;185.0;0.0;1069.0;769.0;7.0;12.18
366;366;236.0;157.0;0.0;192.0;0.0;;942.0;90.0;17.24
367;367;246.8;0.0;125.1;143.3;12.0;1086.8;800.9;100.0;56.85
368;368;212.0;141.3;0.0;203.5;0.0;973.4;750.0;90.0;71.99
369;369;236.0;0.0;0.0;194.0;0.0;968.0;885.0;365.0;41.37
370;370;305.3;359.4;0.0;;0.0;935.4;;3.0;10.34
371;371;281.0;0.0;0.0;186.0;0.0;1124.0;846.0;;46.23
372;372;313.3;145.0;0.0;178.1;8.2;1000.0;611.8;28.0;41.68
373;373;166.1;0.0;163.3;176.5;12.1;1058.6;780.1;14.0;27.66
374;374;168.9;42.1;163.3;121.8;17.9;;780.1;56.0;45.84
375;375;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;90.0;38.21
376;376;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;180.0;65.2
377;377;331.0;0.0;0.0;192.0;;978.0;825.0;90.0;30.28
378;378;133.0;200.0;0.0;192.0;0.0;927.4;839.2;;26.23
379;379;393.0;0.0;0.0;185.0;0.0;1091.0;739.0;90.0;56.4
380;380;349.0;0.0;0.0;192.0;0.0;1047.0;806.9;7.0;14.4
381;381;250.0;132.4;0.0;192.0;0.0;924.1;856.8;7.0;16.89
382;382;144.0;15.0;132.0;168.0;10.0;884.0;821.0;28.0;17.2
383;383;173.0;116.0;0.0;;0.0;946.8;856.8;7.0;14.31
384;384;331.0;0.0;0.0;192.0;0.0;1025.0;821.0;3.0;14.2
385;385;424.0;22.0;132.0;178.0;8.5;822.0;750.0;3.0;24.0
386;386;181.9;0.0;0.0;185.7;0.0;1012.4;714.3;7.0;7.4
387;387;255.0;116.0;0.0;192.0;0.0;889.8;945.0;90.0;50.6
388;388;200.0;133.0;0.0;192.0;0.0;965.4;806.2;;51.86
389;389;236.0;0.0;0.0;194.0;0.0;968.0;;7.0;19.99
390;390;222.4;;24.5;162.1;11.1;967.1;;14.0;34.2
391;391;133.0;200.0;0.0;192.0;0.0;927.4;839.2;90.0;54.32
392;392;362.6;189.0;0.0;164.9;11.6;936.0;744.2;28.0;22.84
393;393;252.0;0.0;0.0;185.0;0.0;1111.0;784.0;28.0;27.34
394;394;491.0;26.0;123.0;;12.8;824.0;699.0;56.0;33.08
395;395;297.3;0.0;117.5;174.8;9.1;953.4;756.7;28.0;39.7
396;396;165.0;0.0;143.6;163.8;0.0;1005.6;900.9;3.0;12.18
397;397;322.0;0.0;0.0;203.0;0.0;974.0;800.0;270.0;24.39
398;398;382.0;0.0;0.0;186.0;0.0;1047.0;739.0;28.0;35.23
399;399;;50.0;0.0;200.0;3.0;1124.4;;7.0;7.72
400;400;155.0;0.0;143.0;193.0;12.0;1047.0;697.0;28.0;36.94
401;401;397.0;0.0;0.0;185.7;0.0;;734.3;90.0;48.99
402;402;133.0;0.0;0.0;192.0;0.0;927.4;839.2;90.0;47.71
403;403;425.0;106.3;0.0;153.5;16.5;852.1;887.1;28.0;47.03
404;404;425.0;106.3;0.0;151.4;18.6;936.0;803.7;7.0;55.9
405;405;379.5;151.2;0.0;153.9;15.9;1134.3;605.0;28.0;44.4
406;406;252.0;187.0;137.0;201.0;8.0;869.0;695.0;28.0;59.0
407;407;192.0;288.0;0.0;192.0;0.0;929.8;716.1;90.0;53.77
408;408;213.8;98.1;24.5;181.7;6.9;1065.8;785.5;3.0;14.5
409;409;154.0;0.0;0.0;176.0;9.0;877.0;868.0;28.0;25.18
410;410;;0.0;0.0;192.0;0.0;1025.0;821.0;3.0;13.33
411;411;310.0;0.0;0.0;192.0;0.0;970.0;850.0;90.0;40.2
412;412;284.0;15.0;113.0;168.0;9.0;861.0;812.0;28.0;25.57
413;413;212.1;0.0;0.0;180.3;7.8;1057.6;779.3;28.0;58.52
414;414;139.6;209.4;0.0;192.0;0.0;943.1;871.8;3.0;13.29
415;415;322.0;145.0;0.0;178.0;8.0;1000.0;822.0;28.0;35.23
416;416;310.0;0.0;0.0;192.0;0.0;970.0;850.0;90.0;39.6
417;417;540.0;0.0;0.0;173.0;0.0;1125.0;613.0;28.0;23.85
418;418;439.0;177.0;0.0;186.0;11.1;884.9;707.9;28.0;37.8
419;419;277.1;0.0;97.4;160.6;11.8;973.9;870.3;14.0;34.49
420;420;385.0;0.0;0.0;186.0;0.0;;763.0;14.0;36.99
421;421;359.0;19.0;141.0;154.0;10.9;942.0;801.0;7.0;25.2
422;422;277.0;0.0;0.0;191.0;0.0;968.0;856.0;28.0;33.36
423;423;500.1;0.0;0.0;;0.0;1000.0;828.5;28.0;33.01
424;424;296.0;0.0;0.0;186.0;0.0;1090.0;769.0;7.0;21.16
425;425;389.9;189.0;94.6;145.9;22.0;944.7;755.8;91.0;46.25
426;426;133.0;0.0;200.0;200.0;0.0;1000.0;833.0;14.0;47.03
427;427;380.0;;0.0;228.0;0.0;932.0;670.0;270.0;43.25
428;428;139.6;209.4;0.0;192.0;0.0;1047.0;806.9;28.0;26.77
429;429;333.0;0.0;0.0;192.0;0.0;931.2;842.6;7.0;11.47
430;430;331.0;0.0;0.0;192.0;0.0;1012.0;830.0;28.0;39.15
431;431;313.0;187.0;0.0;178.0;11.0;917.0;759.0;28.0;39.7
432;432;313.0;0.0;0.0;178.0;8.0;1002.0;689.0;28.0;44.52
433;433;255.0;0.0;0.0;192.0;0.0;;945.0;360.0;45.84
434;434;475.0;0.0;0.0;;0.0;932.0;594.0;7.0;7.51
435;435;277.2;97.8;24.5;160.7;11.2;1061.7;782.5;3.0;28.3
436;436;350.0;0.0;0.0;174.0;9.0;1033.0;775.0;28.0;56.81
437;437;276.0;116.0;0.0;195.0;3.0;833.0;790.0;28.0;51.86
438;438;540.0;0.0;0.0;173.0;0.0;1125.0;613.0;14.0;39.61
439;439;331.0;0.0;0.0;192.0;0.0;;825.0;90.0;50.08
440;440;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;3.0;14.2
441;441;135.0;0.0;0.0;196.0;3.0;949.0;795.0;28.0;33.04
442;442;238.0;0.0;0.0;186.0;0.0;;789.0;28.0;41.05
443;443;307.0;0.0;0.0;193.0;0.0;968.0;812.0;;27.68
444;444;387.0;20.0;0.0;183.8;0.0;938.2;845.0;7.0;12.47
445;445;194.7;0.0;194.9;143.3;11.6;1005.6;800.9;56.0;66.0
446;446;146.0;230.0;0.0;202.0;3.0;827.0;872.0;28.0;48.79
447;447;446.0;24.0;79.0;;11.6;967.0;712.0;28.0;66.78
448;448;310.0;0.0;0.0;192.0;0.0;1012.0;830.0;120.0;39.7
449;449;331.0;0.0;0.0;192.0;0.0;978.0;825.0;180.0;44.28
450;450;381.4;0.0;0.0;185.7;0.0;1104.6;784.3;7.0;17.37
451;451;266.0;114.0;0.0;228.0;0.0;932.0;670.0;365.0;55.2
452;452;393.0;0.0;0.0;192.0;0.0;1040.6;734.3;7.0;17.34
453;453;350.0;0.0;0.0;203.0;;974.0;775.0;28.0;18.13
454;454;359.0;19.0;141.0;154.0;10.9;942.0;801.0;7.0;52.5
455;455;540.0;0.0;0.0;173.0;0.0;1125.0;613.0;7.0;26.97
456;456;349.0;0.0;0.0;192.0;0.0;1047.0;806.9;28.0;27.53
457;457;516.0;;141.0;141.0;11.3;801.0;893.0;28.0;78.8
458;458;154.4;184.0;0.0;193.0;7.0;965.4;754.3;28.0;33.3
459;459;153.9;145.0;113.0;167.0;15.9;987.8;889.0;7.0;26.06
460;460;236.0;157.0;0.0;192.0;0.0;972.6;749.1;3.0;6.9
461;461;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;3.0;12.84
462;462;310.0;117.2;98.8;158.5;14.3;1014.3;830.4;28.0;56.61
463;463;133.0;200.0;0.0;192.0;;965.4;;3.0;22.32
464;464;157.0;236.0;0.0;192.0;0.0;935.4;781.2;90.0;39.42
465;465;255.0;0.0;0.0;192.0;0.0;889.8;945.0;90.0;21.5
466;466;322.0;0.0;0.0;203.0;0.0;974.0;800.0;28.0;18.75
467;467;331.0;0.0;0.0;192.0;0.0;978.0;;180.0;38.0
468;468;190.7;0.0;125.2;166.6;;1079.0;739.3;7.0;15.53
469;469;133.0;200.0;0.0;192.0;0.0;927.4;839.2;7.0;16.26
470;470;153.0;;0.0;200.0;6.0;1002.0;684.0;28.0;25.18
471;471;385.0;0.0;0.0;186.0;0.0;966.0;763.0;7.0;24.58
472;472;296.0;0.0;0.0;186.0;0.0;1090.0;769.0;28.0;74.5
473;473;252.0;0.0;0.0;186.0;0.0;1111.0;784.0;7.0;21.07
474;474;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;180.0;44.13
475;475;213.8;;24.5;181.7;6.7;1066.0;785.5;56.0;31.72
476;476;251.4;;118.3;192.9;5.8;1043.6;759.3;14.0;21.92
477;477;382.5;0.0;0.0;185.7;0.0;1047.8;739.3;28.0;39.58
478;478;255.0;0.0;0.0;192.0;0.0;889.8;945.0;7.0;18.03
479;479;427.5;47.5;0.0;228.0;0.0;932.0;;7.0;27.63
480;480;251.4;0.0;118.3;192.9;5.8;1043.6;754.3;100.0;40.86
481;481;397.0;0.0;0.0;;0.0;940.0;758.0;28.0;32.25
482;482;229.7;0.0;118.2;195.2;6.1;1028.1;757.6;28.0;25.97
483;483;310.0;0.0;0.0;192.0;0.0;970.0;850.0;90.0;70.7
484;484;192.0;288.0;0.0;192.0;0.0;972.6;749.1;28.0;21.18
485;485;475.0;118.8;0.0;181.1;;852.1;781.5;3.0;7.4
486;486;525.0;0.0;0.0;189.0;0.0;1125.0;613.0;7.0;21.91
487;487;190.3;0.0;125.1;166.6;9.9;1079.0;798.9;56.0;53.9
488;488;475.0;118.8;0.0;181.1;3.4;852.1;781.5;100.0;46.23
489;489;154.8;0.0;142.8;193.3;10.0;1021.8;678.0;14.0;24.24
490;490;375.0;0.0;0.0;186.0;12.3;852.0;783.0;7.0;29.75
491;491;202.0;11.0;141.0;206.0;1.7;942.0;801.0;3.0;11.47
492;492;166.1;250.2;125.2;167.4;12.8;1086.8;804.0;28.0;40.06
493;493;396.0;0.0;0.0;185.7;0.0;;734.3;28.0;62.05
494;494;475.0;0.0;0.0;228.0;0.0;932.0;594.0;90.0;49.77
495;495;331.0;0.0;0.0;192.0;0.0;;;28.0;33.04
496;496;307.0;0.0;0.0;193.0;0.0;968.0;812.0;7.0;24.39
497;497;298.1;0.0;107.0;164.6;12.1;879.0;815.2;28.0;79.3
498;498;166.1;0.0;174.2;176.5;11.7;1007.2;893.7;3.0;25.57
499;499;186.2;124.1;0.0;185.7;0.0;1083.4;764.3;28.0;22.35
500;500;322.0;0.0;0.0;203.0;0.0;974.0;800.0;180.0;34.24
501;501;139.6;209.4;0.0;192.0;0.0;1047.0;749.1;90.0;46.24
502;502;446.0;24.0;79.0;162.0;11.6;967.0;712.0;28.0;42.64
503;503;108.3;163.8;94.6;203.5;1.6;947.0;746.8;28.0;39.66
504;504;425.0;106.3;0.0;153.5;16.5;852.1;845.0;3.0;46.9
505;505;238.0;0.0;0.0;;0.0;1118.0;789.0;28.0;26.86
506;506;349.0;0.0;0.0;192.0;0.0;1056.0;809.0;90.0;31.18
507;507;500.0;0.0;0.0;200.0;0.0;1125.0;;7.0;19.01
508;508;387.0;20.0;94.0;157.0;14.3;938.0;845.0;56.0;56.5
509;509;173.8;93.8;173.8;166.6;11.7;1049.3;692.6;56.0;55.64
510;510;425.0;106.3;0.0;153.9;8.9;852.1;887.1;91.0;55.65
511;511;313.0;145.0;0.0;178.0;8.0;870.0;730.0;28.0;33.69
512;512;212.1;0.0;100.4;159.3;5.7;1007.2;746.6;56.0;44.14
513;513;190.3;;125.2;166.6;7.8;1079.0;798.9;100.0;46.23
514;514;255.0;0.0;0.0;192.0;0.0;1047.0;806.0;28.0;45.9
515;515;310.0;143.0;0.0;168.0;10.0;914.0;804.0;28.0;53.58
516;516;356.9;119.7;0.0;160.2;22.1;923.2;657.9;28.0;43.57
517;517;336.5;0.0;0.0;181.9;3.4;985.8;816.8;28.0;22.53
518;518;290.2;193.5;0.0;185.7;0.0;998.2;704.3;28.0;33.05
519;519;141.3;206.0;0.0;151.4;18.6;936.0;803.7;3.0;7.4
520;520;277.0;0.0;0.0;191.0;4.0;968.0;856.0;180.0;35.87
521;521;323.7;45.2;141.8;;10.2;942.7;659.9;7.0;29.79
522;522;289.0;133.7;0.0;203.5;0.0;924.1;760.1;;26.74
523;523;349.0;0.0;0.0;192.0;0.0;1047.0;806.0;28.0;30.12
524;524;165.0;0.0;143.0;163.0;0.0;1005.6;900.9;14.0;19.2
525;525;266.0;114.0;0.0;192.0;0.0;932.0;670.0;28.0;23.64
526;526;183.9;122.6;0.0;203.5;0.0;959.2;800.1;7.0;11.41
527;527;379.5;151.2;0.0;153.9;15.9;1134.3;605.0;7.0;59.8
528;528;307.0;0.0;0.0;193.0;0.0;968.0;812.0;;30.28
529;529;250.0;0.0;0.0;191.0;0.0;1047.0;806.0;28.0;31.81
530;530;475.0;0.0;0.0;228.0;0.0;932.0;594.0;180.0;26.77
531;531;296.0;0.0;0.0;192.0;0.0;1085.0;765.0;180.0;41.05
532;532;157.0;236.0;0.0;191.0;0.0;878.0;;28.0;39.38
533;533;236.0;0.0;0.0;193.0;0.0;968.0;805.0;7.0;23.89
534;534;500.0;0.0;0.0;175.0;0.0;1066.0;770.0;28.0;28.63
535;535;500.1;0.0;0.0;200.0;0.0;;613.2;90.0;50.46
536;536;275.1;0.0;121.6;180.3;5.7;1057.6;779.3;56.0;32.72
537;537;339.0;;0.0;185.0;0.0;1069.0;754.0;28.0;44.61
538;538;393.0;;0.0;192.0;0.0;940.6;785.6;7.0;21.86
539;539;425.0;106.3;0.0;;16.5;852.1;887.1;91.0;31.38
540;540;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;;9.85
541;541;376.0;106.3;0.0;153.5;16.5;852.1;887.1;7.0;59.3
542;542;230.0;230.5;0.0;195.5;5.3;1029.4;;28.0;33.7
543;543;325.6;214.6;0.0;203.5;0.0;963.4;630.0;14.0;18.75
544;544;225.0;0.0;0.0;181.0;0.0;1113.0;833.0;28.0;21.78
545;545;266.0;114.0;0.0;;0.0;932.0;670.0;28.0;27.04
546;546;139.6;;0.0;192.0;;1047.0;806.9;90.0;47.03
547;547;;24.0;79.0;162.0;11.6;967.0;712.0;7.0;33.8
548;548;236.0;0.0;0.0;194.0;0.0;968.0;804.0;3.0;7.32
549;549;333.0;17.5;163.0;167.0;17.9;996.0;652.0;28.0;55.26
550;550;170.3;155.5;0.0;185.7;0.0;1026.6;830.0;7.0;19.01
551;551;;0.0;0.0;200.0;3.0;1125.0;613.0;28.0;36.35
552;552;310.0;0.0;0.0;192.0;0.0;;830.0;90.0;31.35
553;553;266.1;98.1;87.1;191.8;6.1;824.1;657.0;;58.61
554;554;251.4;0.0;118.3;188.5;5.8;1029.4;757.7;56.0;34.57
555;555;296.0;0.0;0.0;185.0;0.0;1066.0;769.0;28.0;21.16
556;556;;;0.0;201.3;7.8;860.0;829.5;28.0;36.97
557;557;310.0;0.0;0.0;192.0;0.0;971.0;850.6;90.0;67.31
558;558;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;3.0;4.57
559;559;427.5;47.5;0.0;228.0;0.0;932.0;594.0;90.0;53.58
560;560;480.0;0.0;0.0;192.0;0.0;936.0;721.0;90.0;68.75
561;561;133.0;;0.0;192.0;0.0;927.4;839.2;90.0;53.39
562;562;389.9;;0.0;145.9;22.0;944.7;694.9;3.0;12.05
563;563;266.0;114.0;0.0;228.0;0.0;932.0;670.0;90.0;47.71
564;564;261.0;100.0;78.0;171.0;10.0;936.0;763.0;;41.16
565;565;182.0;0.0;0.0;170.2;8.2;1059.4;780.7;28.0;72.1
566;566;362.6;189.0;0.0;164.9;11.6;944.7;755.8;91.0;36.84
567;567;133.0;0.0;0.0;192.0;0.0;927.4;839.2;7.0;14.5
568;568;500.0;0.0;0.0;200.0;0.0;1125.0;613.0;90.0;39.7
569;569;397.0;0.0;0.0;;0.0;1134.3;785.6;28.0;38.6
570;570;385.0;0.0;0.0;;0.0;966.0;763.0;28.0;36.3
571;571;339.2;0.0;0.0;185.7;0.0;1069.2;754.3;7.0;14.4
572;572;531.3;0.0;0.0;;28.2;852.1;893.7;28.0;71.3
573;573;133.1;210.7;0.0;197.9;7.0;949.4;696.7;90.0;54.28
574;574;525.0;0.0;0.0;189.0;0.0;;613.0;90.0;66.78
575;575;251.4;0.0;118.3;;5.8;1043.6;754.3;;21.6
576;576;339.0;0.0;0.0;197.0;;968.0;781.0;180.0;45.37
577;577;213.7;0.0;174.7;154.8;10.2;1053.5;776.4;100.0;46.23
578;578;322.0;0.0;0.0;203.0;0.0;974.0;800.0;;24.28
579;579;326.0;0.0;0.0;178.0;8.9;870.0;822.0;28.0;56.61
580;580;326.0;0.0;0.0;184.0;9.0;870.0;778.0;28.0;69.66
581;581;382.5;0.0;0.0;185.7;0.0;940.6;664.3;56.0;53.96
582;582;400.0;0.0;0.0;200.0;0.0;1025.0;745.0;28.0;37.91
583;583;225.0;;0.0;184.0;0.0;1113.0;833.0;28.0;33.96
584;584;302.0;0.0;0.0;;0.0;974.0;817.0;90.0;47.1
585;585;500.0;0.0;0.0;200.0;0.0;;613.0;28.0;63.4
586;586;165.0;0.0;132.1;163.3;0.0;1005.6;900.9;;15.82
587;587;157.0;236.0;0.0;192.0;0.0;940.6;781.2;;24.4
588;588;252.0;0.0;0.0;185.0;0.0;1111.0;784.0;;31.54
589;589;230.0;0.0;118.3;195.5;6.1;1028.4;758.6;7.0;26.86
590;590;427.5;47.5;0.0;228.0;0.0;932.0;594.0;270.0;38.7
591;591;;42.2;163.8;121.8;5.7;1058.7;780.7;14.0;25.18
592;592;;45.2;122.0;170.2;8.2;1059.4;780.7;7.0;10.79
593;593;525.0;0.0;0.0;;0.0;;613.0;7.0;38.6
594;594;234.0;156.0;0.0;189.0;;981.0;760.0;;32.96
595;595;;114.0;0.0;228.0;0.0;932.0;670.0;365.0;39.64
596;596;;0.0;0.0;228.0;0.0;932.0;670.0;28.0;33.94
597;597;190.7;0.0;125.4;162.1;7.8;1090.0;804.0;14.0;23.52
598;598;295.0;0.0;94.0;;11.0;968.0;801.0;120.0;48.72
599;599;133.0;200.0;0.0;192.0;0.0;927.4;839.2;7.0;17.2
600;600;200.0;;0.0;190.0;0.0;1145.0;660.0;28.0;66.42
601;601;;0.0;100.4;159.3;8.7;1007.8;903.6;14.0;25.02
602;602;238.1;0.0;0.0;185.7;0.0;1118.8;789.3;7.0;8.0
603;603;238.1;0.0;0.0;185.7;0.0;1118.8;769.3;28.0;26.32
604;604;339.0;0.0;0.0;197.0;0.0;968.0;781.0;180.0;33.7
605;605;307.0;0.0;0.0;193.0;0.0;968.0;812.0;3.0;15.53
606;606;148.0;0.0;182.0;158.0;16.0;1002.0;830.0;28.0;7.4
607;607;305.3;203.5;0.0;203.5;0.0;965.4;631.0;28.0;35.85
608;608;145.4;0.0;178.9;201.7;7.8;867.2;824.0;28.0;14.7
609;609;255.9;0.0;59.3;195.2;6.1;1134.3;755.8;28.0;27.53
610;610;212.5;0.0;100.4;159.2;7.5;1007.3;903.6;56.0;74.99
611;611;397.0;0.0;0.0;192.0;0.0;940.6;785.6;28.0;23.4
612;612;349.0;0.0;0.0;192.0;0.0;1047.0;806.9;90.0;25.18
613;613;276.0;119.0;0.0;190.0;9.0;1012.0;830.0;28.0;63.53
614;614;480.0;0.0;0.0;192.0;0.0;936.2;712.2;3.0;18.0
615;615;157.0;236.0;0.0;193.0;0.0;968.0;695.0;28.0;61.09
616;616;332.5;142.5;0.0;;0.0;;594.0;3.0;4.57
617;617;266.0;90.0;78.0;199.0;10.0;931.0;762.0;28.0;69.66
618;618;286.3;0.0;0.0;144.7;0.0;1002.0;803.7;28.0;46.2
619;619;135.7;0.0;195.2;181.7;9.5;959.2;705.2;28.0;13.2
620;620;427.5;47.5;0.0;228.0;0.0;932.0;594.0;365.0;53.39
621;621;313.3;262.2;0.0;175.5;8.6;1046.9;611.8;56.0;65.2
622;622;382.0;0.0;0.0;186.0;0.0;1047.0;739.0;28.0;61.07
623;623;342.0;38.0;0.0;228.0;0.0;932.0;670.0;365.0;39.0
624;624;349.0;;0.0;192.0;0.0;1047.0;806.2;180.0;37.92
625;625;389.9;137.2;0.0;189.3;0.0;944.7;781.2;3.0;23.51
626;626;200.0;0.0;0.0;180.0;0.0;1125.0;845.0;3.0;13.09
627;627;238.1;0.0;0.0;186.7;0.0;949.9;847.0;28.0;31.18
628;628;480.0;0.0;0.0;192.0;0.0;936.2;712.2;180.0;43.01
629;629;359.4;19.6;141.6;154.8;9.6;;801.9;7.0;36.25
630;630;401.8;94.7;;147.4;11.4;946.8;852.2;56.0;66.7
631;631;375.0;93.8;0.0;126.6;23.4;852.1;;100.0;51.72
632;632;167.4;129.9;128.6;175.5;7.8;1007.3;746.6;100.0;49.77
633;633;385.0;20.0;94.0;157.0;14.3;938.0;845.0;28.0;59.0
634;634;350.0;;0.0;203.0;0.0;974.0;775.0;14.0;27.68
635;635;108.3;162.4;0.0;203.5;0.0;938.2;849.0;90.0;53.3
636;636;181.4;0.0;167.0;169.6;;1055.6;777.8;100.0;46.23
637;637;;262.2;0.0;;0.0;1046.9;611.8;90.0;65.2
638;638;190.8;190.3;185.7;185.7;0.0;1055.0;744.3;28.0;27.22
639;639;238.1;0.0;0.0;185.7;0.0;1118.8;789.3;28.0;65.91
640;640;305.3;203.5;0.0;203.5;0.0;965.4;631.0;28.0;39.45
641;641;349.0;0.0;0.0;192.0;0.0;;806.0;28.0;31.35
642;642;252.3;0.0;98.8;146.3;14.2;987.8;889.0;100.0;40.93
643;643;350.0;0.0;0.0;203.0;0.0;974.0;775.0;28.0;47.28
644;644;144.7;139.4;0.0;193.3;9.4;880.4;678.0;28.0;32.76
645;645;213.8;98.1;24.5;181.7;9.5;1065.8;785.4;28.0;38.7
646;646;135.7;203.5;0.0;185.7;;1076.2;759.3;7.0;15.53
647;647;;0.0;107.0;167.0;11.0;919.0;781.0;28.0;46.23
648;648;238.1;;0.0;185.7;0.0;1118.8;789.3;28.0;27.42
649;649;385.0;0.0;0.0;186.0;0.0;1066.0;763.0;28.0;76.8
650;650;238.0;0.0;0.0;;0.0;1119.0;789.0;28.0;61.24
651;651;339.2;0.0;0.0;185.7;0.0;1069.2;754.3;28.0;25.75
652;652;276.0;144.0;0.0;;11.0;903.0;768.0;28.0;31.18
653;653;284.0;15.0;141.0;;5.5;;801.0;28.0;69.66
654;654;525.0;0.0;0.0;189.0;0.0;;613.0;;41.72
655;655;214.9;53.8;121.9;155.6;9.6;1014.3;780.6;56.0;56.83
656;656;198.6;0.0;0.0;192.0;0.0;978.4;825.5;28.0;25.1
657;657;275.1;0.0;121.4;159.5;9.9;1053.6;777.5;100.0;57.21
658;658;393.0;0.0;0.0;192.0;0.0;940.0;785.0;3.0;24.66
659;659;252.3;0.0;98.8;192.9;7.0;953.4;885.0;7.0;39.45
660;660;277.1;0.0;97.4;160.6;11.8;;875.6;3.0;13.54
661;661;252.0;0.0;0.0;185.0;0.0;1111.0;784.0;7.0;14.59
662;662;376.0;0.0;0.0;214.6;0.0;1003.5;762.4;100.0;60.95
663;663;381.4;0.0;0.0;185.7;0.0;1104.6;784.3;28.0;34.4
664;664;296.0;0.0;0.0;192.0;0.0;1031.0;758.0;28.0;33.06
665;665;525.0;0.0;0.0;189.0;0.0;1125.0;;90.0;52.45
666;666;122.6;183.9;0.0;203.5;0.0;958.2;800.9;7.0;12.18
667;667;237.5;237.5;0.0;228.0;0.0;932.0;594.0;270.0;40.93
668;668;135.0;162.0;126.0;172.0;10.0;923.0;764.0;28.0;36.45
669;669;331.0;0.0;0.0;192.0;0.0;978.0;825.0;180.0;39.66
670;670;349.0;0.0;0.0;192.0;0.0;1047.0;806.9;28.0;24.9
671;671;281.0;0.0;0.0;186.0;0.0;1104.0;774.0;28.0;37.8
672;672;133.1;200.0;0.0;203.5;0.0;;839.2;7.0;20.73
673;673;349.0;0.0;;192.0;0.0;1047.0;806.9;3.0;23.74
674;674;170.3;163.8;0.0;196.1;6.1;1026.6;756.7;28.0;29.07
675;675;236.0;0.0;;192.0;0.0;968.0;885.0;28.0;29.75
676;676;427.5;47.5;0.0;228.0;0.0;932.0;670.0;7.0;35.3
677;677;200.0;133.0;0.0;192.0;0.0;965.4;806.2;7.0;25.1
678;678;322.0;0.0;0.0;184.0;0.0;968.0;816.0;7.0;12.46
679;679;385.0;0.0;0.0;;0.0;966.0;763.0;7.0;52.01
680;680;134.0;166.0;134.0;179.0;18.0;879.0;774.0;28.0;52.3
681;681;516.0;;0.0;;12.3;967.0;871.0;28.0;45.37
682;682;212.6;0.0;100.4;159.4;10.4;1003.5;903.8;14.0;33.31
683;683;350.0;0.0;0.0;203.0;0.0;1085.0;775.0;14.0;29.41
684;684;159.0;209.0;0.0;193.0;9.0;1047.0;697.0;28.0;39.42
685;685;200.0;200.0;0.0;190.0;0.0;1145.0;660.0;28.0;50.6
686;686;339.0;0.0;0.0;197.0;0.0;968.0;781.0;28.0;47.4
687;687;425.0;106.3;0.0;153.5;16.5;852.1;887.1;3.0;15.34
688;688;213.5;42.1;174.2;154.6;11.7;1052.3;775.5;14.0;41.54
689;689;133.0;200.0;0.0;192.0;0.0;927.4;839.2;28.0;39.46
690;690;238.2;158.8;0.0;185.7;0.0;1040.6;734.3;28.0;44.14
691;691;200.0;133.0;0.0;192.0;0.0;965.4;806.2;7.0;23.85
692;692;157.0;236.0;0.0;192.0;0.0;935.4;781.2;28.0;30.12
693;693;380.0;342.1;0.0;228.0;0.0;955.1;694.1;28.0;32.05
694;694;427.5;47.5;0.0;228.0;0.0;932.0;594.0;90.0;49.19
695;695;;0.0;0.0;190.0;0.0;1119.0;784.0;7.0;9.13
696;696;251.4;0.0;118.3;192.9;5.8;1043.6;754.3;100.0;37.27
697;697;439.0;177.0;0.0;186.4;11.2;878.6;707.9;28.0;63.53
698;698;349.0;0.0;0.0;192.0;0.0;1056.0;809.0;28.0;24.58
699;699;122.6;183.9;0.0;203.5;0.0;958.2;800.1;90.0;63.14
700;700;475.0;0.0;0.0;;0.0;932.0;594.0;270.0;33.12
701;701;425.0;106.3;0.0;153.5;16.5;852.1;887.1;3.0;35.3
702;702;322.5;210.7;0.0;185.7;10.0;979.6;613.2;28.0;35.86
703;703;491.0;26.0;123.0;210.0;3.9;882.0;699.0;90.0;41.16
